7,25,839,9,2022,725839,3600,346,462,16,0,3500,16,446,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,1013,786,1499,83,48,6,62,3,0,0,0,3500,0,0,0
7,25,898,9,2022,725898,62000,932,47,115,0,63000,1,45,0,0,0,0,1,0,0,2,113,0,0,0,0,0,0,0,0,0,19347,21515,14803,1068,2962,587,1025,123,1567,0,0,63000,0,0,3
7,25,940,9,2022,725940,2836,922,0,0,0,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,626,1159,84,392,3,0,6,0,0,0,3758,0,0,107
7,25,947,9,2022,725947,9755,1067,655,0,0,10167,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,4205,848,51,58,0,1,1,2,0,0,10167,0,0,0
7,25,983,9,2022,725983,1614,-38,0,0,0,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,914,145,30,1,0,1,1,0,0,0,1576,0,0,0
8,10,586,9,2022,810586,2310,55,0,0,0,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,13,240,22,566,8,31,5,0,0,0,2365,0,0,0
9,25,0,9,2022,925000,730115,-71944,2861,1020,0,656330,0,0,0,0,989,0,0,0,1872,0,0,579,0,414,0,0,0,27,0,0,58976,59474,307573,46024,103126,13083,0,26696,41229,0,0,656330,0,0,149
20,0,2,9,2022,2000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,4,9,2022,2000004,43660,-801,1872,27,0,41014,0,0,0,0,0,0,0,0,1872,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,41014,0,0,41014,0,0,0
20,0,7,9,2022,2000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,9,9,2022,2000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,11,9,2022,2000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,12,9,2022,2000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
