7,22,308,9,2022,722308,0,3103,1255109,0,0,0,220,2608,1252721,25600,0,0,0,0,25600,0,7838,7397,1326975,,1045488,0,6975,,5338,0,5338,4062,1061863,265112,1326975,-275,0,0,1045488,0,0,0,0,0,0,0,0,1953,0,0,0,263434,0,29927,389,30316
7,22,313,9,2022,722313,0,3181,1780010,0,0,0,11978,3363,1788625,11915,0,0,0,0,11915,58,10850,9956,1868389,,1475191,12535,9630,,8046,0,8046,3951,1509436,358953,1868389,0,0,0,1487726,0,0,0,0,0,83,0,0,6151,0,0,0,352802,0,39430,4374,43804
7,22,350,9,2022,722350,0,4107,2214195,0,0,0,7023,11661,2209557,31230,0,0,0,15,31245,0,6129,7267,2311378,,1872852,541,8969,,10279,0,10279,6014,1898759,412619,2311378,-1136,0,0,1873393,0,0,0,0,0,104,0,0,3506,0,0,0,410249,84,52512,477,53073
7,22,406,9,2022,722406,0,2215,948210,0,0,0,482,1052,947640,20856,0,0,0,151,21007,0,4957,5057,1024335,,817432,695,5412,,4380,0,4380,1923,829962,194373,1024335,0,0,0,818127,0,0,0,0,0,120,0,0,1685,0,0,0,192688,18430,24757,272,43459
7,22,644,9,2022,722644,0,12079,5723062,0,0,0,17029,16822,5723269,60064,0,0,0,0,60064,0,35227,22740,6025318,,4853679,13607,33679,,26170,0,26170,4580,4931715,1093603,6025318,0,0,0,4867286,0,0,0,0,0,0,0,0,12364,0,0,0,1081239,0,145745,26194,171939
7,22,825,9,2022,722825,0,75806,28340737,0,0,0,125198,56520,28409415,265918,0,0,0,8754,274672,297,173566,98992,31287083,,25313841,4750,207272,,136825,0,136825,49270,25720639,5566444,31287083,-814,0,0,25318591,0,0,0,0,0,8681,0,0,81633,0,0,0,5485625,1199395,940757,114183,2254335
7,22,918,9,2022,722918,2400,117615,25210070,3998,0,0,113156,58893,25268331,237489,0,0,0,11211,248700,692,88513,253350,28121342,,22766087,68847,150651,,122463,0,124627,159506,23469718,4651624,28121342,-15290,0,0,23034934,0,200000,2164,0,18399,0,0,0,21548,200000,1780603,875646,1789117,1235587,791009,96746,2123342
7,25,31,9,2022,725031,1906,886,343155,0,0,25,523,1520,342183,6239,0,0,0,0,6239,0,1258,1675,363557,,275634,15686,711,,494,90,584,195,292881,70676,363557,0,0,0,291320,0,0,0,0,0,71,0,0,520,0,0,25910,44246,0,9252,158,9410
7,25,131,9,2022,725131,784,5523,1836341,0,0,0,9429,3683,1842087,20792,0,0,0,0,20792,47,16902,10765,1948815,,1579616,10779,2547,,2973,27,3000,3232,1599725,349090,1948815,-43,0,0,1590395,0,0,0,0,0,551,0,0,3722,0,55558,0,289853,0,47393,4522,51915
7,25,247,9,2022,725247,1135,3647,1239602,0,0,0,13976,2063,1251515,21728,0,0,0,0,21728,970,11644,10168,1335763,,1010820,32608,211,,1419,181,1600,10962,1056201,279562,1335763,-11,0,0,1043428,0,0,0,0,0,0,0,0,1505,0,0,162945,115123,0,34476,480,34956
7,25,256,9,2022,725256,28095,89338,16823862,0,0,10018,104742,42639,16895983,182130,0,0,161,0,182291,4160,112274,107055,17909364,,14271626,324073,130781,,43649,183,45819,8437,14982466,2926898,17909364,-15966,0,0,14793415,0,197716,1987,0,0,4014,0,0,10661,300000,677110,7846,1947247,0,456741,33427,490168
7,25,326,9,2022,725326,28131,37910,10190296,0,0,745,39319,45900,10184460,37845,0,0,2,0,38262,947,27136,13257,10638560,,8420269,1848,91119,,16834,0,21287,122396,8667573,1970987,10638560,-97715,0,0,8422117,415,0,0,4453,0,10654,0,0,18256,0,354163,930322,765961,0,288792,19665,308457
7,25,429,9,2022,725429,9075,27209,1497839,0,0,0,1032,2099,1496772,23129,0,0,0,0,23129,0,9922,5181,1618211,,1253896,18599,35640,,2345,83,2428,1316,1312562,305649,1618211,0,0,0,1272495,0,0,0,0,0,683,0,0,1771,2388,69380,0,232110,0,46575,348,46923
7,25,450,9,2022,725450,1959,961,4029433,0,0,0,8074,11935,4025572,59151,0,0,0,36,59187,0,19041,18966,4235798,,3452708,69561,5639,,6862,96,6958,3281,3539593,696205,4235798,-1,0,0,3522269,0,0,0,0,0,1446,0,0,1958,0,0,469671,224577,4389,105723,0,110112
